5210 2605 1 0.03 -27.8876 47.5316 -12.5795
5211 2606 1 -0.03 14.3183 25.0834 64.4252
5212 2606 1 0.03 13.858 25.2353 63.5505
5213 2607 1 -0.03 -15.316 -58.5944 -11.5994
5214 2607 1 0.03 -15.3104 -58.5702 -12.5991
5215 2608 1 -0.03 -70.7136 38.5172 64.7779
5216 2608 1 0.03 -71.5795 38.415 65.2675
5217 2609 1 -0.03 46.7456 24.6174 -40.7189
5218 2609 1 0.03 47.1082 23.7411 -40.4015
5219 2610 1 -0.03 -51.6232 -34.3992 18.1298
5220 2610 1 0.03 -52.181 -33.5708 18.0806
5221 2611 1 -0.03 -56.4718 -63.5646 35.763
5222 2611 1 0.03 -55.536 -63.9146 35.8052
5223 2612 1 -0.03 32.2825 -0.951974 14.3445
5224 2612 1 0.03 32.9618 -1.53298 13.8961
5225 2613 1 -0.03 14.4679 71.4044 -28.5477
5226 2613 1 0.03 14.564 72.3997 -28.531
5227 2614 1 -0.03 53.2384 -49.6528 -59.492
5228 2614 1 0.03 52.7908 -49.153 -60.2335
5229 2615 1 -0.03 39.605 -29.0413 59.6352
5230 2615 1 0.03 39.5464 -29.3305 60.5907
5231 2616 1 -0.03 -56.9829 -27.7205 44.4367
5232 2616 1 0.03 -56.9394 -28.6335 44.8423
5233 2617 1 -0.03 -39.6843 -56.3287 -40.8541
5234 2617 1 0.03 -39.1112 -55.6776 -40.3563
5235 2618 1 -0.03 -40.306 37.2537 -38.0995
5236 2618 1 0.03 -40.3491 38.1837 -38.4645
5237 2619 1 -0.03 8.82078 42.1832 31.7355
5238 2619 1 0.03 7.88322 41.9206 31.5073
5239 2620 1 -0.03 -57.2859 -21.7418 17.6368
5240 2620 1 0.03 -57.6314 -22.6431 17.8979
5241 2621 1 -0.03 29.1512 -61.1515 -8.87385
5242 2621 1 0.03 29.6558 -61.522 -8.09405
5243 2622 1 -0.03 -14.1507 14.6781 21.3706
5244 2622 1 0.03 -13.5854 15.4042 21.762
5245 2623 1 -0.03 -65.2458 -34.5401 49.474
5246 2623 1 0.03 -64.9558 -33.6699 49.8724
5247 2624 1 -0.03 -40.8832 17.6876 -50.6759
5248 2624 1 0.03 -41.3012 18.268 -51.3747
5249 2625 1 -0.03 40.563 6.9635 1.1151
5250 2625 1 0.03 39.6201 7.23523 1.30742
5251 2626 1 -0.03 57.7935 59.937 20.2238
5252 2626 1 0.03 56.8735 59.9996 19.837
5253 2627 1 -0.03 64.4626 -50.6695 -55.9711
5254 2627 1 0.03 64.9561 -49.9291 -56.4273
5255 2628 1 -0.03 44.3575 -64.1254 -60.2237
5256 2628 1 0.03 44.7488 -65.0429 -60.1514
5257 2629 1 -0.03 -69.9522 12.2333 -29.7397
5258 2629 1 0.03 -70.8128 12.7044 -29.933
5259 2630 1 -0.03 -20.0272 -64.1344 14.2127
5260 2630 1 0.03 -19.2708 -64.7654 14.3847
5261 2631 1 -0.03 -38.1739 52.6173 72.3239
5262 2631 1 0.03 -37.2046 52.3774 72.2686
5263 2632 1 -0.03 22.889 63.7039 -59.3364
5264 2632 1 0.03 22.0952 63.7546 -58.7303
5265 2633 1 -0.03 -50.0036 10.7523 -20.2356
5266 2633 1 0.03 -49.1371 10.7428 -19.7364
5267 2634 1 -0.03 -27.7543 -22.1023 -0.201716
5268 2634 1 0.03 -27.4577 -22.8918 0.335538
5269 2635 1 -0.03 71.5657 46.8008 -52.7907
5270 2635 1 0.03 72.0894 47.5625 -53.1722
5271 2636 1 -0.03 49.747 -15.5679 40.7985
5272 2636 1 0.03 49.3642 -15.5345 41.7218
5273 2637 1 -0.03 41.655 38.2588 14.1855
5274 2637 1 0.03 41.3637 37.3026 14.1565
5275 2638 1 -0.03 65.3278 57.2876 26.8568
5276 2638 1 0.03 65.8361 57.4426 26.0097
5277 2639 1 -0.03 -28.979 -58.6613 18.9012
5278 2639 1 0.03 -29.0878 -58.3752 19.8532
5279 2640 1 -0.03 -40.0054 -35.8864 0.933479
5280 2640 1 0.03 -39.2183 -35.8308 1.54783
5281 2641 1 -0.03 -56.0859 0.810428 -32.1742
5282 2641 1 0.03 -57.0601 0.990165 -32.0378
5283 2642 1 -0.03 66.6242 10.5221 31.4766
5284 2642 1 0.03 66.2397 10.7386 32.3739
5285 2643 1 -0.03 64.7106 -20.2179 -44.2291
5286 2643 1 0.03 64.026 -20.8733 -43.9102
5287 2644 1 -0.03 7.03036 2.03922 7.46204
5288 2644 1 0.03 6.37308 2.56385 6.92098
5289 2645 1 -0.03 -51.9598 -33.2679 -32.0703
5290 2645 1 0.03 -51.4465 -32.8983 -31.2957
5291 2646 1 -0.03 6.17752 13.7482 -47.8985
5292 2646 1 0.03 6.67431 14.3297 -47.2543
5293 2647 1 -0.03 -64.2631 11.9411 -69.5917
5294 2647 1 0.03 -64.3093 11.0343 -70.0106
5295 2648 1 -0.03 44.1802 38.935 -17.7912
5296 2648 1 0.03 45.0022 38.757 -18.3322
5297 2649 1 -0.03 59.4474 -60.1918 -46.3869
5298 2649 1 0.03 59.2892 -60.3004 -45.4055
5299 2650 1 -0.03 -23.2668 -58.6526 -62.3865
5300 2650 1 0.03 -23.7501 -59.3224 -62.9502
5301 2651 1 -0.03 -44.5655 54.9874 43.8716
5302 2651 1 0.03 -43.5793 55.0025 44.0364
5303 2652 1 -0.03 -30.76 -28.8297 12.262
5304 2652 1 0.03 -31.0859 -27.9727 11.8629
5305 2653 1 -0.03 51.1246 -34.8343 69.311
5306 2653 1 0.03 51.9728 -34.3162 69.4214
5307 2654 1 -0.03 12.9893 51.6622 8.17581
5308 2654 1 0.03 13.7145 51.5663 8.8576
5309 2655 1 -0.03 69.0451 -0.0684367 32.7325
5310 2655 1 0.03 68.2755 0.569846 32.7492
5311 2656 1 -0.03 18.0623 45.7154 45.9531
5312 2656 1 0.03 18.4211 44.8846 45.5276
5313 2657 1 -0.03 -28.2676 20.958 -51.5956
5314 2657 1 0.03 -27.7486 20.5891 -50.8246
5315 2658 1 -0.03 22.0743 -39.6452 -35.2648
5316 2658 1 0.03 21.779 -38.8237 -35.7526
5317 2659 1 -0.03 70.0008 -24.8425 -13.7583
5318 2659 1 0.03 70.1553 -24.5465 -14.7009
5319 2660 1 -0.03 -1.69723 -21.4846 36.5409
5320 2660 1 0.03 -1.58701 -21.2264 37.5006
5321 2661 1 -0.03 -59.4309 -44.3066 25.8259
5322 2661 1 0.03 -58.455 -44.4277 26.0074
5323 2662 1 -0.03 -12.198 -4.46511 27.3119
5324 2662 1 0.03 -11.9499 -5.4275 27.4228
5325 2663 1 -0.03 -20.8317 71.0174 55.8051
5326 2663 1 0.03 -19.8884 71.3395 55.8858
5327 2664 1 -0.03 -62.6947 10.4908 60.1774
5328 2664 1 0.03 -63.187 9.6658 59.8999
5329 2665 1 -0.03 14.9009 -53.1182 69.7121
5330 2665 1 0.03 14.8208 -53.7442 68.9365
5331 2666 1 -0.03 -11.4421 -54.0607 29.9692
5332 2666 1 0.03 -10.6888 -53.4746 30.2674
5333 2667 1 -0.03 0.123903 -59.5323 24.7748
5334 2667 1 0.03 -0.227018 -60.4462 24.9789
5335 2668 1 -0.03 46.6886 -6.44936 40.3697
5336 2668 1 0.03 47.1734 -6.81595 39.5756
5337 2669 1 -0.03 40.1385 -47.5434 -18.7185
5338 2669 1 0.03 39.5078 -46.7802 -18.8587
5339 2670 1 -0.03 -68.6213 26.2806 60.9214
5340 2670 1 0.03 -69.501 26.1706 61.3839
5341 2671 1 -0.03 -5.61915 35.4168 8.47623
5342 2671 1 0.03 -6.23383 35.7543 9.18917
5343 2672 1 -0.03 68.9516 -56.4475 -25.2439
5344 2672 1 0.03 69.103 -57.1142 -24.5141
5345 2673 1 -0.03 -49.0842 59.879 28.988
5346 2673 1 0.03 -48.4622 60.6118 29.264
5347 2674 1 -0.03 -64.8678 32.3554 -13.0619
5348 2674 1 0.03 -65.5377 31.7416 -13.4795
5349 2675 1 -0.03 61.7119 21.9424 66.7634
5350 2675 1 0.03 61.2583 21.6705 65.9147
5351 2676 1 -0.03 -28.8622 -11.3886 50.0021
5352 2676 1 0.03 -29.3806 -10.8847 49.3111
5353 2677 1 -0.03 3.30376 30.6751 -52.1521
5354 2677 1 0.03 3.63601 30.3385 -53.0331
5355 2678 1 -0.03 56.0655 5.13197 55.8539
5356 2678 1 0.03 56.8402 5.07416 56.4835
5357 2679 1 -0.03 -54.0826 20.222 -53.0652
5358 2679 1 0.03 -53.772 19.3176 -52.7726
5359 2680 1 -0.03 -0.740044 -53.7959 -16.1207
5360 2680 1 0.03 -1.69018 -53.8991 -16.415
5361 2681 1 -0.03 -23.5919 32.4279 -29.4761
5362 2681 1 0.03 -22.6541 32.0806 -29.4821
5363 2682 1 -0.03 7.01051 -59.5374 24.8892
5364 2682 1 0.03 6.04198 -59.2889 24.8756
5365 2683 1 -0.03 -8.1247 -30.503 25.5407
5366 2683 1 0.03 -8.41213 -30.7107 26.4757
5367 2684 1 -0.03 -49.4745 61.3216 11.2139
5368 2684 1 0.03 -50.3251 61.7902 11.4525
5369 2685 1 -0.03 28.1689 9.81051 -18.6129
5370 2685 1 0.03 27.3482 10.0809 -18.1095
5371 2686 1 -0.03 -48.9796 7.77991 -35.8077
5372 2686 1 0.03 -49.7837 8.12537 -36.2915
5373 2687 1 -0.03 -45.3093 7.49094 47.9163
5374 2687 1 0.03 -45.4004 7.18662 46.9681
5375 2688 1 -0.03 -66.6991 61.9177 -14.652
5376 2688 1 0.03 -66.8699 62.8246 -15.0371
5377 2689 1 -0.03 39.1953 4.52374 57.9113
5378 2689 1 0.03 39.1053 5.101 58.7229
5379 2690 1 -0.03 -22.094 33.4359 -17.3334
5380 2690 1 0.03 -22.3714 34.3603 -17.5952
5381 2691 1 -0.03 -13.4006 2.11284 -35.0664
5382 2691 1 0.03 -13.9847 2.92163 -35.1352
5383 2692 1 -0.03 43.4571 26.9231 47.7486
5384 2692 1 0.03 44.0339 26.8669 46.9336
5385 2693 1 -0.03 34.7553 54.1408 64.3072
5386 2693 1 0.03 34.9878 55.0844 64.0716
5387 2694 1 -0.03 -61.2216 69.0152 71.3643
5388 2694 1 0.03 -60.5202 69.3546 70.7375
5389 2695 1 -0.03 45.5776 -48.7426 -7.03724
5390 2695 1 0.03 44.7073 -48.7926 -6.5473
5391 2696 1 -0.03 -52.925 -61.5757 -33.3586
5392 2696 1 0.03 -52.9903 -62.5619 -33.2067
5393 2697 1 -0.03 -41.5181 -41.0525 -65.7643
5394 2697 1 0.03 -41.8662 -40.2098 -65.3534
5395 2698 1 -0.03 19.2968 -3.60159 32.7917
5396 2698 1 0.03 19.5584 -3.17215 31.9273
5397 2699 1 -0.03 27.2392 22.8269 15.8019
5398 2699 1 0.03 26.5077 22.2105 16.0932
5399 2700 1 -0.03 25.1466 -13.3275 -16.774
5400 2700 1 0.03 24.1714 -13.5419 -16.8299
5401 2701 1 -0.03 41.3554 -20.4157 20.289
5402 2701 1 0.03 41.001 -21.2963 20.6037
5403 2702 1 -0.03 -33.8501 -69.2659 29.6095
5404 2702 1 0.03 -33.6549 -68.3485 29.9564
5405 2703 1 -0.03 -14.409 -48.2324 -31.9212
5406 2703 1 0.03 -14.5372 -48.2524 -30.9297
5407 2704 1 -0.03 5.33386 -52.2021 58.626
5408 2704 1 0.03 5.35718 -52.9436 59.2966
5409 2705 1 -0.03 -10.7535 -51.4643 -53.8896
5410 2705 1 0.03 -11.1874 -52.3504 -53.7267
5411 2706 1 -0.03 8.74896 -63.7496 -43.2886
5412 2706 1 0.03 9.43383 -63.9917 -43.9758
5413 2707 1 -0.03 63.2388 -41.6636 10.1031
5414 2707 1 0.03 62.743 -41.4356 9.26509
5415 2708 1 -0.03 46.8275 68.0019 17.6647
5416 2708 1 0.03 47.5119 67.6849 18.3213
5417 2709 1 -0.03 40.3658 -56.1073 8.55693
5418 2709 1 0.03 39.5914 -55.5921 8.92424
5419 2710 1 -0.03 -25.2713 -4.64487 52.7843
5420 2710 1 0.03 -24.7775 -4.97672 53.5881
5421 2711 1 -0.03 37.9389 9.45231 18.3185
5422 2711 1 0.03 37.2463 9.07494 18.9332
5423 2712 1 -0.03 -10.3525 -53.8662 -19.9414
5424 2712 1 0.03 -10.5498 -53.3992 -19.0794
5425 2713 1 -0.03 51.2124 -71.5554 4.06652
5426 2713 1 0.03 51.6143 -72.1467 3.36733
5427 2714 1 -0.03 20.7239 17.7601 14.3174
5428 2714 1 0.03 19.7323 17.8891 14.3103
5429 2715 1 -0.03 64.605 6.2728 68.9775
5430 2715 1 0.03 64.8301 5.77547 69.8153
5431 2716 1 -0.03 16.7799 9.65997 57.8934
5432 2716 1 0.03 17.4173 10.323 58.286
5433 2717 1 -0.03 -10.3478 45.0312 -23.0828
5434 2717 1 0.03 -10.714 44.3255 -22.4763
5435 2718 1 -0.03 -11.7131 -41.3542 -55.1879
5436 2718 1 0.03 -10.8851 -41.068 -55.67
5437 2719 1 -0.03 -61.7933 45.4661 24.0479
5438 2719 1 0.03 -62.0395 46.3053 24.533
5439 2720 1 -0.03 62.849 -66.2852 -27.6321
5440 2720 1 0.03 63.3842 -66.2611 -28.4765
5441 2721 1 -0.03 -33.9063 -13.3035 -24.5107
5442 2721 1 0.03 -33.3715 -13.9978 -24.9922
5443 2722 1 -0.03 -40.5104 55.6683 -41.3314
5444 2722 1 0.03 -41.444 55.6412 -40.9741
5445 2723 1 -0.03 -45.1121 -30.2954 -28.4089
5446 2723 1 0.03 -44.3429 -30.7493 -28.8587
5447 2724 1 -0.03 -40.7337 43.4622 -25.0533
5448 2724 1 0.03 -39.7667 43.485 -25.307
5449 2725 1 -0.03 -50.6986 -49.0592 60.7361
5450 2725 1 0.03 -51.0885 -49.9418 60.9986
5451 2726 1 -0.03 40.1568 -52.3407 -17.2464
5452 2726 1 0.03 40.377 -51.3804 -17.0751
5453 2727 1 -0.03 -61.8771 38.0258 -57.3754
5454 2727 1 0.03 -61.6012 37.1655 -56.9468
5455 2728 1 -0.03 58.1937 43.8105 -66.2106
5456 2728 1 0.03 58.583 42.9692 -66.5857
5457 2729 1 -0.03 49.4843 47.2954 -31.0716
5458 2729 1 0.03 49.5742 48.2857 -30.9657
5459 2730 1 -0.03 -32.6366 59.8297 48.0446
5460 2730 1 0.03 -32.8623 60.7911 47.8871
5461 2731 1 -0.03 -25.8282 -1.83455 19.1741
5462 2731 1 0.03 -25.3608 -2.35179 18.4572
5463 2732 1 -0.03 -17.8913 -52.085 48.0321
5464 2732 1 0.03 -17.4193 -51.2158 48.1794
5465 2733 1 -0.03 34.9391 67.4136 49.9468
5466 2733 1 0.03 35.3797 66.5437 49.7252
5467 2734 1 -0.03 -13.7225 1.02827 -7.30231
5468 2734 1 0.03 -13.8651 1.72527 -8.00505
5469 2735 1 -0.03 23.8588 -32.8843 -43.5246
5470 2735 1 0.03 23.2851 -32.9454 -42.7078
5471 2736 1 -0.03 6.08312 32.9137 18.2654
5472 2736 1 0.03 6.19106 32.441 17.3908
5473 2737 1 -0.03 -70.6458 -22.0769 71.495
5474 2737 1 0.03 -70.7023 -21.9406 72.4841
5475 2738 1 -0.03 -18.1076 56.901 -66.6871
5476 2738 1 0.03 -18.6656 56.7412 -67.5015
5477 2739 1 -0.03 -58.5438 29.9905 20.7356
5478 2739 1 0.03 -58.8288 30.0795 19.7812
5479 2740 1 -0.03 52.8596 10.1831 -18.3497
5480 2740 1 0.03 53.0842 9.28592 -18.73
5481 2741 1 -0.03 68.3798 16.6951 -7.96775
5482 2741 1 0.03 69.0128 16.501 -7.21839
5483 2742 1 -0.03 -71.7194 -66.1896 -23.3232
5484 2742 1 0.03 -72.033 -66.9811 -22.7985
5485 2743 1 -0.03 -65.5673 -64.3165 -52.7631
5486 2743 1 0.03 -65.0824 -64.0811 -51.9208
5487 2744 1 -0.03 -68.0059 32.4711 4.61332
5488 2744 1 0.03 -68.0215 31.4839 4.45459
5489 2745 1 -0.03 49.1019 64.2639 -54.3535
5490 2745 1 0.03 48.364 64.8349 -54.7133
5491 2746 1 -0.03 -10.6326 -46.0603 38.8719
5492 2746 1 0.03 -9.64478 -46.0396 38.7175
5493 2747 1 -0.03 11.9114 -30.5271 40.8937
5494 2747 1 0.03 12.2844 -30.7501 39.993
5495 2748 1 -0.03 40.5321 6.49257 45.2353
5496 2748 1 0.03 39.938 6.33373 46.0239
5497 2749 1 -0.03 -9.21366 48.9755 11.262
5498 2749 1 0.03 -8.72291 48.1483 10.9885
5499 2750 1 -0.03 -63.8616 54.871 59.4747
5500 2750 1 0.03 -63.515 54.0891 58.9566
5501 2751 1 -0.03 17.7088 8.19193 15.9478
5502 2751 1 0.03 17.3992 9.14275 15.9569
5503 2752 1 -0.03 -44.4981 -27.7085 -60.3952
5504 2752 1 0.03 -45.0942 -28.1208 -61.0842
5505 2753 1 -0.03 -37.5437 8.53401 -61.6969
5506 2753 1 0.03 -36.5458 8.59804 -61.7069
5507 2754 1 -0.03 71.2229 60.3615 -14.5022
5508 2754 1 0.03 71.0686 60.6598 -13.5603
5509 2755 1 -0.03 0.660055 -60.6632 -53.4864
5510 2755 1 0.03 1.21615 -60.6571 -54.3175
5511 2756 1 -0.03 -55.0788 -47.6391 45.7408
5512 2756 1 0.03 -54.7411 -48.437 45.2415
5513 2757 1 -0.03 62.3164 42.2725 -23.2644
5514 2757 1 0.03 62.2786 42.4918 -24.2393
5515 2758 1 -0.03 -46.1324 -33.4188 1.79848
5516 2758 1 0.03 -45.7971 -33.9003 2.60824
5517 2759 1 -0.03 21.4291 -59.2106 -6.37771
5518 2759 1 0.03 22.1143 -58.4822 -6.38034
5519 2760 1 -0.03 30.8467 52.8617 62.524
5520 2760 1 0.03 31.2954 52.8714 61.6304
5521 2761 1 -0.03 -47.3531 -23.8505 61.9313
5522 2761 1 0.03 -48.2181 -23.3488 61.9442
5523 2762 1 -0.03 27.7882 -17.2255 12.9134
5524 2762 1 0.03 26.9916 -17.374 12.3274
5525 2763 1 -0.03 -45.0937 -33.5482 -49.2802
5526 2763 1 0.03 -44.8847 -33.4541 -50.2536
5527 2764 1 -0.03 -34.235 66.3865 27.6607
5528 2764 1 0.03 -34.9799 66.549 28.3078
5529 2765 1 -0.03 57.7401 68.469 -38.3845
5530 2765 1 0.03 57.8271 68.112 -37.4545
5531 2766 1 -0.03 -27.5271 64.0412 14.3809
5532 2766 1 0.03 -27.343 64.2833 15.3336
5533 2767 1 -0.03 -54.3381 -10.9982 -62.5715
5534 2767 1 0.03 -53.423 -11.0498 -62.1715
5535 2768 1 -0.03 -24.1413 -5.27372 -34.9462
5536 2768 1 0.03 -23.4405 -5.97044 -34.7927
5537 2769 1 -0.03 -52.8252 -30.4465 -33.5097
5538 2769 1 0.03 -52.2191 -29.783 -33.0709
5539 2770 1 -0.03 36.8147 -32.3347 -32.6479
5540 2770 1 0.03 36.5181 -31.8557 -33.474
5541 2771 1 -0.03 -43.4506 18.2703 26.1113
5542 2771 1 0.03 -43.7382 18.7778 26.9236
5543 2772 1 -0.03 59.0034 -45.9155 24.4184
5544 2772 1 0.03 58.3452 -46.5676 24.0423
5545 2773 1 -0.03 -31.2069 -70.0561 56.2142
5546 2773 1 0.03 -32.0857 -69.8248 55.7968
5547 2774 1 -0.03 -38.2488 72.5548 44.802
5548 2774 1 0.03 -38.2676 73.5402 44.9713
5549 2775 1 -0.03 46.823 -8.84986 -36.8284
5550 2775 1 0.03 46.645 -9.81854 -37.0015
5551 2776 1 -0.03 -56.8633 -22.4464 -63.6675
5552 2776 1 0.03 -57.5872 -23.0934 -63.4281
5553 2777 1 -0.03 10.0292 -49.8846 -32.65
5554 2777 1 0.03 10.0741 -49.2231 -33.3985
5555 2778 1 -0.03 -27.6907 18.1123 10.6941
5556 2778 1 0.03 -28.1421 17.7646 11.516
5557 2779 1 -0.03 -28.7087 54.6049 -39.087
5558 2779 1 0.03 -28.7965 54.9205 -38.1422
5559 2780 1 -0.03 23.228 59.3825 29.5657
5560 2780 1 0.03 23.9073 60.0936 29.3848
5561 2781 1 -0.03 44.3408 -67.52 -62.1692
5562 2781 1 0.03 43.8226 -66.7907 -61.7223
5563 2782 1 -0.03 1.95148 55.1453 26.2801
5564 2782 1 0.03 1.13511 54.711 26.6607
5565 2783 1 -0.03 -54.1172 19.7896 40.445
5566 2783 1 0.03 -54.4275 19.8243 39.495
5567 2784 1 -0.03 47.4689 -1.87694 -53.0808
5568 2784 1 0.03 48.2126 -2.41578 -53.4763
5569 2785 1 -0.03 21.761 15.0637 -67.918
5570 2785 1 0.03 22.7457 14.9234 -67.8147
5571 2786 1 -0.03 6.26839 -22.5481 -24.3998
5572 2786 1 0.03 7.26203 -22.6124 -24.3073
5573 2787 1 -0.03 5.39505 67.4213 -56.049
5574 2787 1 0.03 5.85033 66.7889 -55.4223
5575 2788 1 -0.03 65.245 -6.8663 45.321
5576 2788 1 0.03 65.3305 -7.77976 45.7188
5577 2789 1 -0.03 -27.3526 -48.7434 -24.4325
5578 2789 1 0.03 -27.7076 -49.599 -24.8092
5579 2790 1 -0.03 59.2554 1.28269 65.8417
5580 2790 1 0.03 60.1764 1.28343 65.4521
5581 2791 1 -0.03 -20.1629 -27.5029 -54.2868
5582 2791 1 0.03 -19.8497 -27.5117 -53.3371
5583 2792 1 -0.03 -22.7743 2.67745 29.8213
5584 2792 1 0.03 -22.5741 3.61251 30.1139
5585 2793 1 -0.03 63.8629 54.3756 66.2056
5586 2793 1 0.03 62.913 54.6835 66.2591
5587 2794 1 -0.03 43.8154 -54.4023 71.5127
5588 2794 1 0.03 43.2721 -53.9621 72.2276
5589 2795 1 -0.03 57.3653 16.4192 -43.8788
5590 2795 1 0.03 57.7167 15.7662 -44.5497
5591 2796 1 -0.03 -40.4801 -10.3125 23.2289
5592 2796 1 0.03 -39.9465 -10.127 24.054
5593 2797 1 -0.03 60.9564 28.4335 -36.7827
5594 2797 1 0.03 60.7023 27.7612 -37.478
5595 2798 1 -0.03 -15.9944 66.2999 67.4512
5596 2798 1 0.03 -15.0088 66.1776 67.3343
5597 2799 1 -0.03 -46.4103 -29.0928 -56.1397
5598 2799 1 0.03 -46.013 -30.0055 -56.2347
5599 2800 1 -0.03 -27.923 -44.1584 -61.0331
5600 2800 1 0.03 -28.3582 -43.3799 -61.4855
5601 2801 1 -0.03 -29.6279 -28.2814 53.2097
5602 2801 1 0.03 -28.6756 -28.3325 52.9086
5603 2802 1 -0.03 -38.4398 -30.1368 -9.51829
5604 2802 1 0.03 -38.0926 -29.9177 -8.60642
5605 2803 1 -0.03 -35.6421 -5.87744 -71.2265
5606 2803 1 0.03 -36.5547 -5.5656 -71.4909
5607 2804 1 -0.03 -10.5127 39.4599 42.0585
5608 2804 1 0.03 -10.7673 38.4931 42.0785
5609 2805 1 -0.03 16.1361 30.0939 -4.80003
5610 2805 1 0.03 16.6332 29.645 -4.05751
5611 2806 1 -0.03 -25.2069 53.5957 25.0666
5612 2806 1 0.03 -24.812 52.7151 25.3285
5613 2807 1 -0.03 44.9808 19.5228 23.0215
5614 2807 1 0.03 45.0431 18.6287 22.5781
5615 2808 1 -0.03 33.7428 -0.401192 64.7922
5616 2808 1 0.03 34.1857 -0.115558 65.6421
5617 2809 1 -0.03 8.61887 -5.33552 -42.5328
5618 2809 1 0.03 8.76075 -6.32487 -42.5652
5619 2810 1 -0.03 11.5629 58.2711 39.0582
5620 2810 1 0.03 11.1835 58.1177 39.9706
5621 2811 1 -0.03 -32.0988 -49.2623 36.0052
5622 2811 1 0.03 -32.8044 -48.6525 35.6441
5623 2812 1 -0.03 -3.04054 -58.7263 54.7961
5624 2812 1 0.03 -3.16621 -59.7036 54.6255
5625 2813 1 -0.03 -47.328 23.0563 -64.007
5626 2813 1 0.03 -46.6908 22.6373 -64.6539
5627 2814 1 -0.03 -12.1864 21.4863 -64.9604
5628 2814 1 0.03 -12.9513 20.8532 -65.0791
5629 2815 1 -0.03 26.3657 58.5207 -60.2474
5630 2815 1 0.03 26.6996 58.209 -61.137
5631 2816 1 -0.03 -45.5718 33.7517 33.3802
5632 2816 1 0.03 -45.2535 33.9543 34.3063
5633 2817 1 -0.03 -6.41693 48.2319 67.9966
5634 2817 1 0.03 -6.90252 48.8148 68.6481
5635 2818 1 -0.03 -46.3279 -33.5794 35.7442
5636 2818 1 0.03 -46.1947 -34.1868 34.9611
5637 2819 1 -0.03 6.6839 -24.2291 39.0269
5638 2819 1 0.03 7.145 -24.1685 39.9122
5639 2820 1 -0.03 -20.5333 4.1638 7.54852
5640 2820 1 0.03 -20.5484 5.15279 7.69573
5641 2821 1 -0.03 -48.6129 21.7302 -39.9377
5642 2821 1 0.03 -47.8714 22.2229 -39.4822
5643 2822 1 -0.03 -38.8633 37.2338 -45.0096
5644 2822 1 0.03 -38.6054 36.4304 -45.5464
5645 2823 1 -0.03 -51.8421 -50.94 -8.51407
5646 2823 1 0.03 -52.2303 -50.0513 -8.27027
5647 2824 1 -0.03 44.34 38.993 32.4555
5648 2824 1 0.03 44.4172 38.2815 31.7571
5649 2825 1 -0.03 59.9973 39.9721 30.1487
5650 2825 1 0.03 60.1733 39.0412 30.4687
5651 2826 1 -0.03 -30.2177 -33.218 52.0266
5652 2826 1 0.03 -30.0243 -32.5436 52.7391
5653 2827 1 -0.03 -47.4735 28.4343 48.2289
5654 2827 1 0.03 -47.4511 28.7652 47.2855
5655 2828 1 -0.03 -50.9712 -23.5032 37.7937
5656 2828 1 0.03 -51.4639 -23.5834 36.9271
5657 2829 1 -0.03 -35.383 63.3774 -43.9951
5658 2829 1 0.03 -34.901 64.2521 -44.0449
5659 2830 1 -0.03 70.4073 38.6009 -18.9653
5660 2830 1 0.03 69.5489 38.5977 -19.4782
5661 2831 1 -0.03 7.82055 -9.77491 -68.0799
5662 2831 1 0.03 7.36083 -10.4623 -67.5176
5663 2832 1 -0.03 -6.58121 12.3012 -24.8856
5664 2832 1 0.03 -6.23992 11.8868 -25.7293
5665 2833 1 -0.03 62.8487 -25.6749 -42.501
5666 2833 1 0.03 62.9322 -26.4077 -41.8257
5667 2834 1 -0.03 42.8311 -5.55801 -19.6286
5668 2834 1 0.03 43.0665 -6.02091 -18.774
5669 2835 1 -0.03 28.2927 53.2987 48.6304
5670 2835 1 0.03 28.7114 52.5478 48.1198
5671 2836 1 -0.03 -5.77577 41.5805 61.8767
5672 2836 1 0.03 -6.40624 42.3274 61.6656
5673 2837 1 -0.03 43.73 -20.05 64.1092
5674 2837 1 0.03 43.9736 -19.0884 63.9827
5675 2838 1 -0.03 6.20018 66.4528 -49.8912
5676 2838 1 0.03 6.15216 65.4672 -50.0532
5677 2839 1 -0.03 -53.1003 -47.0839 70.6452
5678 2839 1 0.03 -53.9675 -46.5915 70.5718
5679 2840 1 -0.03 11.0221 20.6019 -4.80738
5680 2840 1 0.03 10.2745 21.1972 -5.10166
5681 2841 1 -0.03 -68.4993 70.6712 -56.3107
5682 2841 1 0.03 -68.6273 70.05 -57.0838
5683 2842 1 -0.03 18.1923 72.2692 58.5303
5684 2842 1 0.03 18.9493 72.4171 59.1668
5685 2843 1 -0.03 50.2018 49.9904 31.5398
5686 2843 1 0.03 50.181 50.8521 32.0469
5687 2844 1 -0.03 22.4653 67.0059 -36.3905
5688 2844 1 0.03 22.5031 67.9046 -36.8275
5689 2845 1 -0.03 -28.7971 2.17574 47.403
5690 2845 1 0.03 -28.5081 1.94769 46.4732
5691 2846 1 -0.03 -46.7341 -10.6954 -66.7088
5692 2846 1 0.03 -46.9732 -11.3073 -67.4627
5693 2847 1 -0.03 5.78626 -30.4458 -27.1048
5694 2847 1 0.03 5.13695 -31.0016 -26.5857
5695 2848 1 -0.03 10.0778 -10.6758 -39.9606
5696 2848 1 0.03 10.0284 -10.0993 -40.7762
